startupID,startupName,ICB_industry,accelaratorResult,accelerator,accleratorDate,ICB_sector,businessModel,dealInvestmentAmount,description,equityValuation,foundedDate,groupClassification,incubator,incubatorDate,incubatorResult,investmentStage,investorName,investorType,keyword,linkedinURL,roundDate,roundInvestmentAmount,roundInvestorCount,roundLeadInvestorType,roundValuation,source,stageClassification,startupClassification,startupStatus,state,founderName,city,website,Lat,Lon
YNOS0047,ACTIONABLE ANALYTICS,Technology,,,,Software & Computer Services,B2B,"['',  '']","Actionable Analytics fully integrated machine learning service with mechanical turk. It allows institutions,  enterprises to rapidly build predictive models from the datasets already on the cloud.","['',  '']",,['Big Data Analytics and Machine learning'],,,,"['Seed Funding',  'Seed Funding']","['B M GUPTA',  'VINOD SINGHAL']","['Angel',  'Angel']",['integrated machine learning service'],"['https://in.linkedin.com/in/bmgupta',  '']","[Timestamp('2015-08-10 00:00:00'),  Timestamp('2015-08-10 00:00:00')]","['',  '']",,,,TrakIn,"['',  '']",['Software and Internet Services'],Angel investment,,['ARPIT GUPTA'],,,,
YNOS0048,ACTIVE.AI,Technology,,,,Software & Computer Services,B2B,,"The new batch of start-ups selected for the Microsoft Accelerator programme are mainly in the areas of artificial intelligence and the internet of things,  targeting verticals,  including banking finance and financial services,  logistics,  healthcare,  pharm and energy .Seven of the start-ups,  including healthcare start-up SigTuple and packaging artwork management software provider Karomi are among series-stage mature businesses,  currently at an average annual revenue rate (ARR) of $1.5 million,  and average funding of $3.2 million. The other start-ups in the batch include: AceBot,  Active.Ai,  FirstHive,  Heckyl Technologies,  Lavelle Networks,  LetsTransport,  QuestionPro,  SysCloud,  Tricog,  vPhrase,  Wittyparrot and Zenatix.",,,['Enterprise Software'],Microsoft Accelerator,2017-03-01 0:00:00,,,[''],,['Artificial Intelligence application for banking services'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Software and Internet Services'],,,[],,http://active.ai/,,
YNOS0049,ACTIVITY HERO,Consumergoods,,,,personal and household goods,B2C,,ActivityHero is a one-stop shop to find and book kids after-school activities and summer camps. ActivityHero enables users to register their children in multiple programmes with one common app.,,2014-01-01 0:00:00,['Books and Stationary'],,,,,[''],,['Books market'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['Angel investors',  '',  '']","['',  '',  '']",VI,,['Internet marketplace and e-Commerce'],,,[],,,,
YNOS0050,ACTONMAGIC,Technology,,,,Software & Computer Services,B2C,,ActOnMagic helps you to achieve infinite scale on any cloud without infinite cost. ActOnCloud is an Intelligent Cloud Essentials Platform to manage optimize scale Any cloud Multi Cloud or Hybrid Cloud environments.,,2014-01-01 0:00:00,['Cloud Infrastructure'],,,,,['JAYABALAN SUBRAMANIAN'],,['Cloud based platform'],,"[Timestamp('2016-02-01 00:00:00'),  '',  '']","['',  '',  '']","[1.0,  '',  '']","['Angel investors',  '',  '']","['',  '',  '']",VI,,['Software and Internet Services'],,Karnataka,"['SUMATHI KUPPUSAMY',  'MADAN GANESH VELAYUDHAM']",Bengaluru,http://www.actonmagic.com,13.094454,77.586014
YNOS0051,ACTONMAGIC TECHNOLOGIES,Technology,,,,Software & Computer Services,B2B,[8.067084192000001],"ActOnMagic Technologies Pvt. Ltd.,  an intelligent cloud management company,  develops cloud analytics and management products to deliver intelligence and control for service providers and enterprises.",[''],2014-01-01,"['Business Intelligence',  'Cloud Infrastructure']",,,,['Seed'],['JAYABALAN SUBRAMANIAN'],['Angel'],"['Cloud management company',  'Develops cloud analytics and management products']",['https://www.funderbeam.com/investors/jayabalan-subramanian'],[Timestamp('2016-02-12 00:00:00')],[8.067084192000001],,,,VCC,['Pre-Seed'],['Software and Internet Services'],Angel investment,Karnataka,"['Madan Ganesh Velayudham',  'Sumathi Kuppuswamy',  'Jaya Balan Subramanian']",Bengaluru,http://www.actonmagic.com,13.094454,77.586014
YNOS0052,ACTOSERBA ACTIVE WHOLESALE,Technology,,,,Software & Computer Services,,[''],"Actoserba Active Wholesale Private Limited operates an online lingerie store for women. It offers bras,  panties,  nightwear,  sportswear,  swimwear,  leisurewear,  shapewear,  and plus size,  as well as accessories and apparel.",[''],2011-01-01,['Clothing & Accessories'],,,,['Venture Capital'],['RATAN NAVAL TATA'],['Angel'],"['Wholesale dealer', 'clothing']",[''],[Timestamp('2015-08-24 00:00:00')],[''],,,,VCC,[''],['Consumer Products and Services'],Angel investment,Karnataka,['RICHA KAR'],Bengaluru,http://www.zivame.com,13.094454,77.586014
YNOS0053,ACTOZEN,Healthcare,,,,Healthcare,B2C,,"Zena is a Wellness Genie for women who makes health and wellness more accessible,  effective and collaborative. Bringing alive an ecosystem for women to connect,  network,  discuss,  and consult in order to lead healthier lives and drive a change from being reactive in health to proactive in all aspects of wellness, physical,  mental and emotional!",,,['Counselling'],,,,,[''],,['Health tips for women'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Health-Tech'],Angel investment,Delhi,[],New Delhi,,28.526592,77.290169
YNOS0054,ADA NEWS IN SHORTS,,,,,,,,,,2014-01-01 0:00:00,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Deal curry,,[],,,[],,,,
YNOS0055,ADCOUNT TECHNOLOGIES,Consumergoods,,,,personal and household goods,B2C,"['',  '',  '',  '']","Supplier and manufacturer of paper cup,  plastic spoon,  fiber carry bag,  plastic lid,  plastic meal tray lid,  plastic stirrer,  plastic straw,  plastic...","['',  '',  '',  '']",2015-01-01,['Household Products'],,,,"['Seed',  'Seed',  'Seed',  'Seed']","['ANKIT MEHROTRA',  'NIKHIL BAKSHI',  'SAHIL JAIN',  'VIVEK KAPOOR']","['Angel',  'Angel',  'Angel',  'Angel']",['Supplier and manufacturer of papercups'],"['https://in.linkedin.com/in/ankitatdineout',  '',  '',  '']","[Timestamp('2015-09-14 00:00:00'),  Timestamp('2015-09-14 00:00:00'),  Timestamp('2015-09-14 00:00:00'),  Timestamp('2015-09-14 00:00:00')]","['',  '',  '',  '']",,,,VCC,"['',  '',  '',  '']",['Consumer Products and Services'],Angel investment,Uttar Pradesh,[],Noida,http://www.adurcup.com,28.535517,77.391029
YNOS0056,ADDAZZ ONLINE SERVICES,Technology,,,,Software & Computer Services,B2C,,"Addazz Online Services (P) Ltd. operates Picsdream,  an online photographer community and marketplace for photographers to share,  showcase,  and monetize their photos.",,2016-01-01 0:00:00,['Buy and Sale goods and products'],,,,,[''],,['Online photographer community'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Deal curry,,['Internet marketplace and e-Commerce'],Angel investment,,['Mahesh Nair'],New Delhi,,28.526592,77.290169
YNOS0057,ADDIEMALL,Technology,,,,Software & Computer Services,B2B,,Online marketing solutions like SEO Email marketing Pay per clickSocial mediaVideo marketing online lead generation internet advertising etc,,,"['Advertising',  'Internet and software development']",,,,,[''],,"['Video Making',  'Advertising',  'Marketing and Branding']",,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Startup Centre,,"['Media Advertising and Gaming',  'Software and Internet Services']",Acceleration,Tamil Nadu,[],Madurai,,9.939093,78.121719
YNOS0058,ADDOC INFOTECH .,Consumerservices,,,,Travel and Leisure,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Consumer Products and Services'],Angel investment,,[],,,,
YNOS0059,ADDODOC TECHNOLOGIES,Technology,,,,Software & Computer Services,B2B2C,"[2.0167710480000003,  2.0167710480000003,  2.0167710480000003,  2.0167710480000003,  2.0167710480000003,  2.0167710480000003,  2.0167710480000003,  2.0167710480000003,  2.0167710480000003,  2.0167710480000003]",AddoDoc Technologies Private Limited designs and develops a platform for doctors to manage patient data. It also develops mobile application which connects parent to pediatricians.,"['',  '',  '',  '',  '',  '',  '',  '',  '',  '']",2014-01-01,"['Healthcare Analytics and Software',  'Connect to Professionals']",,,,"['Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed']","['ADITYA VIJ',  'AFSAL SALU',  'ASHISH TULSIAN',  'ASHU AGRAWAL',  'DALJIT SINGH',  'KISHORE KUMAR RAJAGOPAL',  'RAJUL GARG',  'RITESH MALIK',  'SALIL KAPOOR',  'SHUCHIN BAJAJ']","['Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel']",['Platform for doctors to manage patient data'],"['https://in.linkedin.com/in/aditya-vij-7423b55',  'https://in.linkedin.com/in/afsalsalu',  'https://angel.co/ashish-tulsian',  'https://in.linkedin.com/in/ashuagrawal',  'http://economictimes.indiatimes.com/markets/expert-view/top-2-stock-picks-in-pharma-and-it-daljeet-singh-kohli-indianivesh/articleshow/53301751.cms',  'http://www.vccircle.com/news/healthcare-services/2013/04/11/bangalore%E2%80%99s-cloudnine-hospitals-close-raising-series-b-funding',  '',  '',  '',  '']","[Timestamp('2016-03-29 00:00:00'),  Timestamp('2016-03-29 00:00:00'),  Timestamp('2016-03-29 00:00:00'),  Timestamp('2016-03-29 00:00:00'),  Timestamp('2016-03-29 00:00:00'),  Timestamp('2016-03-29 00:00:00'),  Timestamp('2016-03-29 00:00:00'),  Timestamp('2016-03-29 00:00:00'),  Timestamp('2016-03-29 00:00:00'),  Timestamp('2016-03-29 00:00:00')]","[20.16771048,  20.16771048,  20.16771048,  20.16771048,  20.16771048,  20.16771048,  20.16771048,  20.16771048,  20.16771048,  20.16771048]",,,,VCC,"['Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed']","['Health-Tech',  'Social Platforms']",Angel investment,,"['Siddharth Ahluwalia',  'Satyadeep Karnati',  'Sowrab NRS']",New Delhi,http://babygogo.in,28.526592,77.290169
YNOS0060,ADDRESSHEALTH SOLUTIONS INDIA,Healthcare,,,,Healthcare,B2C,[''],"AddressHealth Solutions India Pvt Ltd. owns and operates a chain of child health clinics in Bengaluru. It provides pediatric consultation,  first referral for various childhood illnesses,  newborn and well-baby care,  screening for various age specific childhood diseases,  periodic growth and developmental monitoring,  and immunization services (vaccines), and school health services,  such as health checkups,  medical rooms in schools,  health education,  and school psychology services.",[''],2010-01-01,"['Clinics,  Hospitals,  and Health Care Providers']",,,,['Seed'],['RAJIV GARG'],['Angel'],['Child care clinic'],[''],[Timestamp('2014-03-25 00:00:00')],[6.102754619],,,,VCC,['Pre-Seed'],['Health-Tech'],Angel investment,Karnataka,"['Anoop Radhakrishnan', 'Anand Lakshman',  'Jayakara Shetty', 'Ashim Bettadapura']",Bengaluru,http://www.addresshealth.com,13.094454,77.586014
YNOS0061,ADHYAYAN,Technology,,,,Software & Computer Services,B2C,,Target provides framework for self-review that results in systemic school improvement.,,,['IT and Mobile solutions for Education delivery'],Villgro,2016-12-01 0:00:00,,,[''],,['School Improvement'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Edu-Tech'],,,[],Mumbai,http://adhyayan.asia/site/,19.180874,72.857452
YNOS0062,ADIUVO DIAGNOSTICS,Healthcare,,,,Healthcare,B2C,,"Adiuvo Diagnostics,  a medical diagnostic device company,  has raised funding from social enterprise incubator Villgro. A total sum of INR 65 lakh would be invested on a milestone linked basis. Adiuvo has developed a portable,  non-invasive device that helps in the diagnosis of skin and soft tissue infections,  which will aid the doctors with right treatment decisions and for optimising wound management. The start-up would utilise the fund for adding manpower and procuring components for manufacturing the devices. The firm had earlier received a grant of INR 50 lakh from Biotechnology Industry Research Assistance Council,  Government of India.",,,['Medical Equipment and Devices'],Villgro,2017-02-01 0:00:00,,,[''],,['Medical Device'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Health-Tech'],,,[],,http://villgro.org/adiuvo-diagnostics,,
YNOS0063,ADPUSHUP SOFTWARE INDIA,Technology,,,,Software & Computer Services,B2B,,"AdPushup Software India Private Limited provides conversion rate optimization and automatic A/B testing solutions for increasing advertisement revenue from Website. It offers AdPushup,  a tool which helps online publishers optimize advertisement revenues.",,2014-01-01 0:00:00,['Business Support Services'],,,,,[''],,['A tool to optimize advertisement revenue'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Deal curry,,['Industrial and Business Products and Services'],Angel investment,,"['Ankit Oberoi',  'Atul Agarwal']",New Delhi,,28.526592,77.290169
YNOS0064,ADRENALINE RUSH,Consumergoods,,,,Personal and household goods,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Consumer Products and Services'],Angel investment,,[],,,,
YNOS0065,ADRIYO TECHNOLOGY,Healthcare,,,,Healthcare,B2C,"[10.08385524,  '',  '',  10.08385524,  '',  '',  '']","Careongo Technology Pvt Ltd,  which runs a chain of co-branded online pharmacies.","['',  '',  '',  '',  '',  '',  '']",2015-01-01,['Pharmacy & Medical Supplies'],,,,"['Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed']","['VINEET GANESH',  'ANAND MURARILAL MITTAL, ',  'ANUPAM GOPAL MITTAL',  'FAROOQ A OOMERBHOY',  'FAROOQ A OOMERBHOY',  'RAVI GARIKIPATI',  'VIBHU GARG']","['Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel']",['Pharmacy'],"['',  'http://www.vccircle.com/news/technology/2015/06/05/people-group-raising-large-pe-funding-round-shaadicom-and-mauj-mobile',  '',  'https://in.linkedin.com/in/farooq-a-oomerbhoy-94914a5',  'https://in.linkedin.com/in/farooq-a-oomerbhoy-94914a5',  '',  '']","[Timestamp('2016-02-17 00:00:00'),  Timestamp('2016-04-27 00:00:00'),  Timestamp('2016-04-27 00:00:00'),  Timestamp('2016-04-27 00:00:00'),  Timestamp('2016-04-27 00:00:00'),  Timestamp('2016-04-27 00:00:00'),  Timestamp('2016-04-27 00:00:00')]","[20.16771048,  '',  '',  20.16771048,  '',  '',  '']",,,,VCC,"['Pre-Seed',  '',  '',  'Pre-Seed',  '',  '',  '']",['Health-Tech'],,Tamil Nadu,"['SREERAJ NAIR',  'SIDDHAARTHAN N']",Coimbatore,http://www.careongo.com,11.017363,76.958885
YNOS0066,ADSPARX,Industrials,,,,Industrial goods and services,B2B,,AdSparx is a technology platform that enables video content publishers to embed targeted in-stream ads in their products.,,2012-01-01 0:00:00,['Advertising'],,,,,"['MUNISH JAUHAR, GROWX VENTURES, SHARAD SHARMA, MUMBAI ANGELS, INDIAN ANGEL NETWORK']",,['Advertising portal'],,"[Timestamp('2014-06-01 00:00:00'),  '',  '']","[3.5,  '',  '']","['',  '',  '']","['Angel investors',  '',  '']","['',  '',  '']",VI,,['Media Advertising and Gaming'],,,"['KUNAL LAGWANKAR',  'LILESH GHADI',  'KETAN BARHATE']",Great Neck,http://adsparx.co,,
YNOS0067,ADSTRAK,Technology,,,,Software & Computer Services,B2C,,"AdsTrak is an integrated Facebook Ads Management platform that helps you build,  run,  optimize and analyze all your Facebook ad campaigns ??"" right from one screen.",,,['Connect People for Social Activities'],,,,,[''],,['Facebook ads management platform'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Social Platforms'],Angel investment,,[],,,,
YNOS0068,ADSTRINGO SOFTWARE,Technology,,,,Software & Computer Services,B2B,"['',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '']","AdStringO is end-Point Mobile & Web based Image,  Audio & Video Compression Technology provider which enable organizations to release up to 96% of their existing storage capacity to achieve significant,  permanent storage cost savings","[211.7655853,  211.7655853,  211.7655853,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734,  83.39822734]",2014-01-01,['Enterprise Software'],,,,"['Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed']","['ANOOP MATHUR',  'BHARAT BANKAUR',  'SANJAY MEHTA',  'ANAND KUMAR LADSARIYA',  'ANKIT AGRAWAL',  'ARIHANT PATNI',  'ASHISH GARODIA',  'JITENDRA APTE',  'MANEESH MANMOHAN BHANDARI',  'MUNISH JAUHAR',  'NITIN AGARWAL',  'NITIN JAIN',  'PIYUSH CHAWLA',  'PRADEEP KUMAR',  'RAHUL SHAH',  'RITESH VEERA',  'SANJAI VOHRA',  'STEVEN SULE',  'SUDHIR MEHTA',  'TAHA NABEE',  'UMESH MALHOTRA',  'VIKAS KUMAR',  'VINAY SOMANI',  'VISHAL KHARE',  'VISWANATH RAMACHANDRAN']","['Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel']",['Audio & video compression technology provider'],"['https://in.linkedin.com/in/mathuranoop',  'http://www.pmindia.gov.in/hi/%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%9C-%E0%A4%85%E0%A4%AA%E0%A4%A1%E0%A5%87%E0%A4%9F%E0%A5%8D%E0%A4%B8/',  '',  '',  'https://in.linkedin.com/in/ankit-agrawal-00914037',  '',  'https://in.linkedin.com/in/agarodia',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '']","[Timestamp('2014-08-30 00:00:00'),  Timestamp('2014-08-30 00:00:00'),  Timestamp('2014-08-30 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00'),  Timestamp('2015-02-20 00:00:00')]","[15.25688655,  15.25688655,  15.25688655,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204,  10.90592204]",,,,VCC,"['Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed']",['Software and Internet Services'],Angel investment,Maharashtra,['Mohan Chandrasekaran'],Mumbai,http://adstringo.in,19.180874,72.857452
